dataset,technique,parameter_value,total_gt,total_llm,matched_sum,coverage,hallucinated,precision,recall,f1
Foursquare_NYC,CoreFlow,5.0,19.0,19.0,17.0,0.8947368421052632,2.0,0.8947368421052632,0.8947368421052632,0.8947368421052632
Foursquare_NYC,CoreFlow,10.0,11.0,10.0,10.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
Foursquare_NYC,CoreFlow,15.0,9.0,9.0,8.0,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
Foursquare_NYC,CoreFlow,20.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,CoreFlow,25.0,5.0,4.0,4.0,0.8,0.0,1.0,0.8,0.888888888888889
Foursquare_NYC,CoreFlow,30.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,5.0,18.0,17.0,15.0,0.8333333333333334,2.0,0.8823529411764706,0.8333333333333334,0.8571428571428571
Foursquare_NYC,SentenTree,10.0,10.0,10.0,9.0,0.9,1.0,0.9,0.9,0.9
Foursquare_NYC,SentenTree,15.0,9.0,8.0,7.0,0.7777777777777778,1.0,0.875,0.7777777777777778,0.823529411764706
Foursquare_NYC,SentenTree,20.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,25.0,4.0,4.0,3.0,0.75,1.0,0.75,0.75,0.75
Foursquare_NYC,SentenTree,30.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,Sequence Synopsis,5.0,16.0,16.0,16.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,Sequence Synopsis,10.0,20.0,20.0,20.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,Sequence Synopsis,15.0,106.0,70.0,66.0,0.6226415094339622,4.0,0.9428571428571428,0.6226415094339622,0.7500000000000001
VAST,CoreFlow,5.0,6.0,6.0,5.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
VAST,CoreFlow,10.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0
VAST,SentenTree,5.0,46.0,36.0,19.0,0.41304347826086957,17.0,0.5277777777777778,0.41304347826086957,0.4634146341463415
VAST,SentenTree,10.0,16.0,16.0,13.0,0.8125,3.0,0.8125,0.8125,0.8125
VAST,SentenTree,15.0,11.0,11.0,9.0,0.8181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182
VAST,SentenTree,20.0,10.0,11.0,8.0,0.8,3.0,0.7272727272727273,0.8,0.761904761904762
VAST,SentenTree,25.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
VAST,Sequence Synopsis,5.0,96.0,63.0,57.0,0.59375,6.0,0.9047619047619048,0.59375,0.7169811320754718
VAST,Sequence Synopsis,15.0,96.0,72.0,58.0,0.6041666666666666,14.0,0.8055555555555556,0.6041666666666666,0.6904761904761905
VAST,Sequence Synopsis,20.0,83.0,57.0,54.0,0.6506024096385542,3.0,0.9473684210526315,0.6506024096385542,0.7714285714285714
VAST,Sequence Synopsis,25.0,71.0,39.0,38.0,0.5352112676056338,1.0,0.9743589743589743,0.5352112676056338,0.6909090909090908
career,CoreFlow,5.0,23.0,18.0,11.0,0.4782608695652174,7.0,0.6111111111111112,0.4782608695652174,0.5365853658536586
career,CoreFlow,10.0,19.0,19.0,15.0,0.7894736842105263,4.0,0.7894736842105263,0.7894736842105263,0.7894736842105263
career,CoreFlow,15.0,13.0,10.0,10.0,0.7692307692307693,0.0,1.0,0.7692307692307693,0.8695652173913044
career,CoreFlow,20.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
career,SentenTree,5.0,44.0,36.0,17.0,0.38636363636363635,19.0,0.4722222222222222,0.38636363636363635,0.425
career,SentenTree,10.0,23.0,17.0,10.0,0.43478260869565216,7.0,0.5882352941176471,0.43478260869565216,0.5
career,SentenTree,15.0,15.0,13.0,12.0,0.8,1.0,0.9230769230769231,0.8,0.8571428571428571
career,SentenTree,20.0,12.0,12.0,7.0,0.5833333333333334,5.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
career,SentenTree,25.0,10.0,8.0,5.0,0.5,3.0,0.625,0.5,0.5555555555555556
career,Sequence Synopsis,5.0,50.0,41.0,39.0,0.78,2.0,0.9512195121951219,0.78,0.8571428571428571
career,Sequence Synopsis,10.0,36.0,36.0,36.0,1.0,0.0,1.0,1.0,1.0
career,Sequence Synopsis,15.0,49.0,45.0,44.0,0.8979591836734694,1.0,0.9777777777777777,0.8979591836734694,0.9361702127659575
career,Sequence Synopsis,25.0,50.0,46.0,45.0,0.9,1.0,0.9782608695652174,0.9,0.9375
career,Sequence Synopsis,30.0,40.0,39.0,39.0,0.975,0.0,1.0,0.975,0.9873417721518987
chicago_baseball,CoreFlow,5.0,22.0,16.0,9.0,0.4090909090909091,7.0,0.5625,0.4090909090909091,0.47368421052631576
chicago_baseball,CoreFlow,10.0,12.0,10.0,9.0,0.75,1.0,0.9,0.75,0.8181818181818182
chicago_baseball,CoreFlow,15.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
chicago_baseball,CoreFlow,25.0,6.0,6.0,6.0,1.0,0.0,1.0,1.0,1.0
chicago_baseball,SentenTree,5.0,25.0,22.0,12.0,0.48,10.0,0.5454545454545454,0.48,0.5106382978723404
