dataset,technique,parameter_value,total_gt,total_llm,matched_sum,coverage,hallucinated,precision,recall,f1
Foursquare_NYC,CoreFlow,5.0,19.0,16.0,15.0,0.7894736842105263,1.0,0.9375,0.7894736842105263,0.8571428571428572
Foursquare_NYC,CoreFlow,10.0,11.0,11.0,11.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,CoreFlow,15.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,CoreFlow,20.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,CoreFlow,25.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,CoreFlow,30.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,5.0,18.0,18.0,18.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,10.0,10.0,10.0,10.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,15.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,20.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,25.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,SentenTree,30.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,Sequence Synopsis,5.0,16.0,16.0,16.0,1.0,0.0,1.0,1.0,1.0
Foursquare_NYC,Sequence Synopsis,10.0,20.0,19.0,18.0,0.9,1.0,0.9473684210526315,0.9,0.9230769230769231
Foursquare_NYC,Sequence Synopsis,15.0,106.0,45.0,9.0,0.08490566037735849,36.0,0.2,0.08490566037735849,0.11920529801324503
VAST,CoreFlow,5.0,6.0,6.0,6.0,1.0,0.0,1.0,1.0,1.0
VAST,CoreFlow,10.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0
VAST,SentenTree,5.0,46.0,35.0,17.0,0.3695652173913043,18.0,0.4857142857142857,0.3695652173913043,0.4197530864197531
VAST,SentenTree,10.0,16.0,14.0,14.0,0.875,0.0,1.0,0.875,0.9333333333333333
VAST,SentenTree,15.0,11.0,10.0,10.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
VAST,SentenTree,20.0,10.0,9.0,9.0,0.9,0.0,1.0,0.9,0.9473684210526316
VAST,SentenTree,25.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
VAST,Sequence Synopsis,5.0,96.0,77.0,77.0,0.8020833333333334,0.0,1.0,0.8020833333333334,0.8901734104046243
VAST,Sequence Synopsis,15.0,96.0,81.0,79.0,0.8229166666666666,2.0,0.9753086419753086,0.8229166666666666,0.8926553672316384
VAST,Sequence Synopsis,20.0,83.0,46.0,46.0,0.5542168674698795,0.0,1.0,0.5542168674698795,0.7131782945736435
VAST,Sequence Synopsis,25.0,71.0,68.0,66.0,0.9295774647887324,2.0,0.9705882352941176,0.9295774647887324,0.9496402877697842
career,CoreFlow,5.0,23.0,21.0,19.0,0.8260869565217391,2.0,0.9047619047619048,0.8260869565217391,0.8636363636363636
career,CoreFlow,10.0,19.0,18.0,17.0,0.8947368421052632,1.0,0.9444444444444444,0.8947368421052632,0.918918918918919
career,CoreFlow,15.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0
career,CoreFlow,20.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
career,SentenTree,5.0,44.0,32.0,27.0,0.6136363636363636,5.0,0.84375,0.6136363636363636,0.7105263157894737
career,SentenTree,10.0,23.0,22.0,21.0,0.9130434782608695,1.0,0.9545454545454546,0.9130434782608695,0.9333333333333332
career,SentenTree,15.0,15.0,14.0,11.0,0.7333333333333333,3.0,0.7857142857142857,0.7333333333333333,0.7586206896551724
career,SentenTree,20.0,12.0,12.0,11.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
career,SentenTree,25.0,10.0,10.0,10.0,1.0,0.0,1.0,1.0,1.0
career,Sequence Synopsis,5.0,50.0,49.0,49.0,0.98,0.0,1.0,0.98,0.98989898989899
career,Sequence Synopsis,10.0,36.0,36.0,36.0,1.0,0.0,1.0,1.0,1.0
career,Sequence Synopsis,15.0,49.0,47.0,47.0,0.9591836734693877,0.0,1.0,0.9591836734693877,0.9791666666666666
career,Sequence Synopsis,25.0,50.0,42.0,42.0,0.84,0.0,1.0,0.84,0.9130434782608696
career,Sequence Synopsis,30.0,40.0,39.0,39.0,0.975,0.0,1.0,0.975,0.9873417721518987
chicago_baseball,CoreFlow,5.0,22.0,18.0,14.0,0.6363636363636364,4.0,0.7777777777777778,0.6363636363636364,0.7000000000000001
chicago_baseball,CoreFlow,10.0,12.0,11.0,8.0,0.6666666666666666,3.0,0.7272727272727273,0.6666666666666666,0.6956521739130435
chicago_baseball,CoreFlow,15.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
chicago_baseball,CoreFlow,25.0,6.0,6.0,6.0,1.0,0.0,1.0,1.0,1.0
chicago_baseball,SentenTree,5.0,25.0,20.0,19.0,0.76,1.0,0.95,0.76,0.8444444444444444
chicago_baseball,SentenTree,10.0,13.0,12.0,12.0,0.9230769230769231,0.0,1.0,0.9230769230769231,0.9600000000000001
chicago_baseball,SentenTree,15.0,11.0,10.0,10.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
