dataset,technique,parameter_value,total_gt,total_llm,matched_sum,coverage,hallucinated,precision,recall,f1
Foursquare_NYC,CoreFlow,10.0,11.0,10.0,10.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
Foursquare_NYC,SentenTree,5.0,18.0,17.0,15.0,0.8333333333333334,2.0,0.8823529411764706,0.8333333333333334,0.8571428571428571
VAST,SentenTree,10.0,16.0,16.0,13.0,0.8125,3.0,0.8125,0.8125,0.8125
VAST,Sequence Synopsis,20.0,83.0,57.0,54.0,0.6506024096385542,3.0,0.9473684210526315,0.6506024096385542,0.7714285714285714
VAST,Sequence Synopsis,25.0,71.0,39.0,38.0,0.5352112676056338,1.0,0.9743589743589743,0.5352112676056338,0.6909090909090908
career,CoreFlow,15.0,13.0,10.0,10.0,0.7692307692307693,0.0,1.0,0.7692307692307693,0.8695652173913044
career,SentenTree,15.0,15.0,13.0,12.0,0.8,1.0,0.9230769230769231,0.8,0.8571428571428571
career,SentenTree,20.0,12.0,12.0,7.0,0.5833333333333334,5.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
chicago_baseball,CoreFlow,10.0,12.0,10.0,9.0,0.75,1.0,0.9,0.75,0.8181818181818182
chicago_baseball,SentenTree,10.0,13.0,12.0,11.0,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,0.8799999999999999
emergency_dataset,CoreFlow,5.0,11.0,10.0,10.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
emergency_dataset,SentenTree,5.0,14.0,12.0,9.0,0.6428571428571429,3.0,0.75,0.6428571428571429,0.6923076923076924
emergency_dataset,SentenTree,10.0,12.0,12.0,10.0,0.8333333333333334,2.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
emergency_dataset,SentenTree,15.0,12.0,11.0,10.0,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,0.8695652173913043
pediatric_trauma,CoreFlow,15.0,11.0,10.0,10.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
pediatric_trauma,SentenTree,10.0,18.0,16.0,3.0,0.16666666666666666,13.0,0.1875,0.16666666666666666,0.17647058823529413
pediatric_trauma,Sequence Synopsis,5.0,63.0,56.0,53.0,0.8412698412698413,3.0,0.9464285714285714,0.8412698412698413,0.8907563025210083
pediatric_trauma,Sequence Synopsis,15.0,45.0,35.0,35.0,0.7777777777777778,0.0,1.0,0.7777777777777778,0.8750000000000001
pediatric_trauma,Sequence Synopsis,20.0,58.0,55.0,54.0,0.9310344827586207,1.0,0.9818181818181818,0.9310344827586207,0.9557522123893805
process_mining,CoreFlow,10.0,13.0,13.0,11.0,0.8461538461538461,2.0,0.8461538461538461,0.8461538461538461,0.8461538461538461
process_mining,SentenTree,5.0,20.0,20.0,12.0,0.6,8.0,0.6,0.6,0.6
process_mining,SentenTree,10.0,13.0,12.0,11.0,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,0.8799999999999999
process_mining,Sequence Synopsis,5.0,33.0,30.0,27.0,0.8181818181818182,3.0,0.9,0.8181818181818182,0.8571428571428572
process_mining,Sequence Synopsis,10.0,33.0,27.0,27.0,0.8181818181818182,0.0,1.0,0.8181818181818182,0.9
process_mining,Sequence Synopsis,15.0,33.0,32.0,30.0,0.9090909090909091,2.0,0.9375,0.9090909090909091,0.923076923076923
process_mining,Sequence Synopsis,20.0,33.0,28.0,28.0,0.8484848484848485,0.0,1.0,0.8484848484848485,0.9180327868852458
process_mining,Sequence Synopsis,25.0,33.0,25.0,25.0,0.7575757575757576,0.0,1.0,0.7575757575757576,0.8620689655172413
process_mining,Sequence Synopsis,30.0,33.0,25.0,25.0,0.7575757575757576,0.0,1.0,0.7575757575757576,0.8620689655172413
umdvsunc_D2O_basketball,CoreFlow,10.0,15.0,12.0,10.0,0.6666666666666666,2.0,0.8333333333333334,0.6666666666666666,0.7407407407407408
umdvsunc_D2O_basketball,SentenTree,10.0,20.0,18.0,11.0,0.55,7.0,0.6111111111111112,0.55,0.5789473684210527
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,40.0,35.0,35.0,0.875,0.0,1.0,0.875,0.9333333333333333
umdvsunc_D2O_basketball,Sequence Synopsis,30.0,40.0,38.0,37.0,0.925,1.0,0.9736842105263158,0.925,0.9487179487179489
vast_1000,SentenTree,10.0,13.0,12.0,11.0,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,0.8799999999999999
